,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
238,BKW,2014-01-01 09:51,28.04,62.97,3.5,1027.80,0.0,10.00,M,CLR,M,M
239,EKN,2014-01-01 09:51,17.96,84.20,0.0,1028.90,0.0,10.00,M,CLR,M,M
240,BLF,2014-01-01 09:52,32.00,58.37,6.9,1026.10,0.0,10.00,M,CLR,M,M
241,HLG,2014-01-01 09:53,26.96,68.44,6.9,1026.40,0.0,10.00,M,OVC,M,M
242,MRB,2014-01-01 09:53,26.06,71.04,0.0,1027.70,0.0,10.00,M,BKN,M,M
243,PKB,2014-01-01 09:53,19.94,88.37,0.0,1028.00,0.0,6.00,M,CLR,M,M
244,MGW,2014-01-01 09:53,26.96,71.69,3.5,1027.60,0.0,10.00,M,CLR,M,M
245,CKB,2014-01-01 09:53,19.04,87.64,0.0,1027.10,0.0,10.00,M,CLR,M,M
246,CRW,2014-01-01 09:54,24.08,100.00,0.0,1027.40,0.0,10.00,M,BKN,M,M
247,W22,2014-01-01 09:55,23.00,85.85,3.5,M,0.0,10.00,M,CLR,M,M
248,I16,2014-01-01 09:55,24.80,100.00,M,M,0.0,10.00,M,CLR,M,M
249,LWB,2014-01-01 09:55,18.14,86.22,0.0,M,0.0,10.00,M,CLR,M,M
250,W99,2014-01-01 09:55,27.50,81.07,0.0,M,0.0,10.00,M,CLR,M,M
251,3I2,2014-01-01 09:55,28.40,86.18,0.0,M,0.0,10.00,M,CLR,M,M
252,3I2,2014-01-01 10:15,28.40,86.18,0.0,M,0.0,10.00,M,CLR,M,M
253,I16,2014-01-01 10:15,24.62,100.00,M,M,0.0,10.00,M,CLR,M,M
254,W22,2014-01-01 10:15,24.80,85.96,0.0,M,0.0,10.00,M,CLR,M,M
255,LWB,2014-01-01 10:15,17.96,86.21,0.0,M,0.0,10.00,M,CLR,M,M
256,W99,2014-01-01 10:15,27.32,82.29,0.0,M,0.0,10.00,M,CLR,M,M
257,W22,2014-01-01 10:35,26.60,73.89,0.0,M,0.0,10.00,M,CLR,M,M
258,LWB,2014-01-01 10:35,18.50,87.61,4.6,M,0.0,10.00,M,CLR,M,M
259,W99,2014-01-01 10:35,28.40,79.32,0.0,M,0.0,10.00,M,CLR,M,M
260,3I2,2014-01-01 10:35,28.40,86.18,0.0,M,0.0,10.00,M,CLR,M,M
261,I16,2014-01-01 10:35,24.62,100.00,M,M,0.0,10.00,M,CLR,M,M
262,EKN,2014-01-01 10:51,21.02,84.41,0.0,1029.00,0.0,10.00,M,CLR,M,M
263,BKW,2014-01-01 10:51,26.06,71.04,0.0,1028.30,0.0,10.00,M,CLR,M,M
264,HTS,2014-01-01 10:51,24.08,91.32,3.5,1027.10,0.0,10.00,M,CLR,M,M
265,BLF,2014-01-01 10:52,35.96,51.78,5.8,1026.20,0.0,10.00,M,CLR,M,M
266,PKB,2014-01-01 10:53,21.92,84.47,0.0,1027.70,0.0,10.00,M,CLR,M,M
267,MRB,2014-01-01 10:53,26.06,65.21,5.8,1028.10,0.0,10.00,M,CLR,M,M
268,MGW,2014-01-01 10:53,23.00,84.54,3.5,1027.40,0.0,10.00,M,FEW,M,M
269,CKB,2014-01-01 10:53,19.94,88.37,0.0,1027.30,0.0,10.00,M,CLR,M,M
270,HLG,2014-01-01 10:53,26.96,68.44,6.9,1026.50,0.0,10.00,M,BKN,OVC,M
